attendance_id,employee_id,status,leave_type
1148,1117,Present,None
1149,1941,Present,Earned
1150,1907,Present,None
1151,1860,Absent,Earned
1152,1790,Present,None
1153,3562,Present,Earned
1154,916,Present,Casual
1155,3274,Leave,None
1156,1534,WFH,Sick
1157,190,Present,Earned
1158,1459,Absent,Sick
1159,57,Present,Earned
1160,3827,Present,None
1161,2950,Present,Sick
1162,1458,Present,Casual
1163,1510,Absent,Earned
1164,3443,Leave,Sick
1165,681,Leave,Earned
1166,2805,Present,Unpaid
1167,2159,Absent,Earned
1168,1733,Present,Unpaid
1169,4767,Present,Earned
1170,508,Present,Unpaid
1171,948,Present,Earned
1172,876,Leave,Earned
1173,3019,Present,Casual
1174,4974,Leave,Casual
1175,1529,Present,Sick
1176,3300,Present,Sick
1177,4776,Present,Casual
1178,2534,Present,Unpaid
1179,4920,Present,None
1180,3207,Present,Casual
1181,1686,Present,Casual
1182,2216,Present,Sick
1183,1575,Present,Casual
1184,2848,Present,Sick
1185,867,Present,None
1186,3218,Present,None
1187,3379,Present,Sick
1188,3571,Present,Unpaid
1189,2123,Present,Casual
1190,1980,Present,Casual
1191,4189,Present,Unpaid
1192,2068,Present,Unpaid
1193,670,Present,Casual
1194,1798,Present,Unpaid
1195,3937,Present,None
1196,3558,Present,Casual
1197,296,WFH,Sick
1198,2302,Present,Casual
1199,2292,Leave,None
1200,4794,Present,Unpaid
1201,740,Absent,Sick
1202,408,Present,None
1203,4565,Present,Earned
1204,377,Present,Unpaid
1205,2777,Absent,Sick
1206,2991,Present,None
1207,433,Present,Earned
1208,2863,Present,None
1209,3217,Present,None
1210,1396,Present,Earned
1211,918,Present,Earned
1212,1141,Present,Unpaid
1213,3506,Present,Earned
1214,4262,Present,Earned
1215,357,Present,Sick
1216,1640,Leave,Earned
1217,4230,Present,Earned
1218,1216,Leave,Earned
1219,4535,Present,Casual
1220,1524,Present,Casual
1221,3997,Present,None
1222,3944,Present,None
1223,779,Present,None
1224,637,Present,None
1225,1488,Present,Unpaid
1226,3076,Present,Casual
1227,3554,WFH,Casual
1228,656,Present,Earned
1229,270,Present,Unpaid
1230,147,Present,Sick
1231,1908,Leave,Casual
1232,602,Present,Unpaid
1233,233,Present,None
1234,2236,Present,Casual
1235,265,Present,Sick
1236,634,Present,None
1237,2249,Leave,None
1238,2095,Present,Sick
1239,3816,Present,Unpaid
1240,2419,Present,Unpaid
1241,995,Present,Earned
1242,2565,Present,Sick
1243,2720,Present,Unpaid
1244,1211,Present,Sick
1245,53,Present,Earned
1246,3791,Present,Casual
1247,4465,Present,Earned
1248,3599,Present,Sick
1249,4528,Present,Unpaid
1250,4693,Present,Earned
1251,3437,Present,Unpaid
1252,3656,Leave,Unpaid
1253,807,Present,None
1254,3158,Present,Casual
1255,3467,Present,Unpaid
1256,2231,Present,Unpaid
1257,3885,Absent,Unpaid
1258,236,Present,Earned
1259,1952,Present,Sick
1260,2747,Leave,Casual
1261,2564,Present,Sick
1262,4841,Leave,Earned
1263,824,Present,Sick
1264,2041,Present,None
1265,2364,Present,None
1266,1350,Absent,None
1267,83,Leave,Sick
1268,4700,Leave,None
1269,2539,Present,Casual
1270,1485,Present,Sick
1271,4706,Present,Sick
1272,899,Present,None
1273,3171,Leave,Casual
1274,4976,Leave,Earned
1275,746,Leave,Unpaid
1276,431,Present,Unpaid
1277,3083,Present,Earned
1278,4593,Absent,Casual
1279,1894,Leave,Unpaid
1280,2087,Leave,Casual
1281,4972,Present,Sick
1282,2519,Present,Sick
1283,2366,Present,None
1284,2226,Present,Unpaid
1285,3,Present,Sick
1286,493,Present,Casual
1287,4858,Present,Unpaid
1288,3597,Present,Unpaid
1289,1477,Present,Casual
1290,3129,Present,None
1291,4861,WFH,None
1292,2122,Present,Unpaid
1293,2107,Present,Unpaid
1294,79,Present,Unpaid
1295,2913,Present,Earned
1296,2950,Present,Unpaid
1297,4023,Present,Unpaid
1298,3698,Present,Earned
1299,2812,Present,Sick
1300,2487,Present,Sick
1301,1175,Present,None
1302,1924,Present,Sick
1303,2053,Present,Casual
1304,1042,Present,Casual
1305,1635,Leave,Casual
1306,3344,Present,None
1307,3643,Present,Sick
1308,2147,Present,Casual
1309,3170,Present,Unpaid
1310,3333,Present,None
1311,4254,WFH,None
1312,3556,Present,Sick
1313,3942,Present,Sick
1314,305,Present,Unpaid
1315,417,Present,Sick
1316,1706,Leave,Earned
1317,3752,Present,Casual
1318,1988,Present,Unpaid
1319,2359,Absent,None
1320,4008,Present,Sick
1321,1423,Present,None
1322,3140,Present,None
1323,619,Present,Earned
1324,119,Present,Sick
1325,3333,Leave,Sick
1326,2611,Present,Unpaid
1327,1411,Present,Earned
1328,2019,Present,Sick
1329,1950,Present,Casual
1330,3476,Absent,Unpaid
1331,4567,Leave,Casual
1332,4311,Present,Casual
1333,913,WFH,Casual
1334,4853,Leave,Sick
1335,1148,Present,None
1336,4155,Present,Casual
1337,4930,Present,Earned
1338,1845,Present,Earned
1339,3738,Present,Casual
1340,4258,Present,Earned
1341,1607,Present,Sick
1342,730,Present,None
1343,1781,Present,Unpaid
1344,2738,Present,None
1345,202,Present,Earned
1346,307,Present,Earned
1347,3101,Present,Casual
1348,3224,Present,Earned
1349,2388,Present,Casual
1350,282,Present,Earned
1351,3947,Present,Sick
1352,1033,Leave,Earned
1353,3710,Present,Sick
1354,4386,Present,Casual
1355,890,Present,Sick
1356,3132,Present,Sick
1357,2879,Present,Unpaid
1358,1750,Present,Earned
1359,3844,Leave,Casual
1360,2502,Present,Casual
1361,3164,Present,None
1362,4618,Present,Unpaid
1363,1606,Leave,None
1364,1091,Absent,Earned
1365,741,Present,Earned
1366,4623,Present,Earned
1367,3477,Present,Sick
1368,1570,Present,Unpaid
1369,1926,Present,None
1370,1481,Present,Casual
1371,1788,Absent,None
1372,4396,Present,Casual
1373,2279,Present,Sick
1374,1328,Present,Sick
1375,4552,Present,Casual
1376,1160,WFH,Sick
1377,4907,Present,Casual
1378,4702,Present,Casual
1379,3746,Present,None
1380,2038,Present,Casual
1381,1384,Present,Earned
1382,211,Leave,Casual
1383,3373,Present,Unpaid
1384,3622,Present,Earned
1385,2363,Present,Earned
1386,3048,Leave,Unpaid
1387,2914,Present,Sick
1388,305,Present,Unpaid
1389,394,Present,Casual
1390,229,Present,None
1391,970,Leave,Sick
1392,3548,Present,Sick
1393,2888,Present,Casual
1394,1504,Leave,Earned
1395,1088,Present,Sick
1396,4381,Present,Sick
1397,1896,Leave,Unpaid
1398,2844,Present,Sick
1399,1315,Present,None
1400,4503,Present,Casual
1401,4914,Present,Casual
1402,1214,Present,Unpaid
1403,1890,WFH,Casual
1404,794,Leave,None
1405,816,Present,Earned
1406,3108,Present,Unpaid
1407,570,Present,Sick
1408,4262,Present,Earned
1409,451,Present,Earned
1410,2043,Present,None
1411,2626,Present,Casual
1412,2167,Leave,None
1413,1096,Present,Casual
1414,1784,Leave,Earned
1415,671,Present,Unpaid
1416,1922,Present,Casual
1417,3331,Present,Unpaid
1418,1008,Present,Casual
1419,3322,Present,Unpaid
1420,1356,Absent,Casual
1421,4300,Present,Earned
1422,682,Present,None
1423,2702,Present,Unpaid
1424,289,Present,Casual
1425,4765,Present,None
1426,1248,Present,Casual
1427,3756,Present,None
1428,1745,Present,Earned
1429,1239,Leave,Unpaid
1430,2554,Present,Unpaid
1431,623,Present,Unpaid
1432,1853,Present,None
1433,2320,Present,Unpaid
1434,777,Present,None
1435,6,Leave,None
1436,2271,Present,Casual
1437,2792,Present,Casual
1438,3664,Present,Sick
1439,1830,Present,Earned
1440,3214,Present,None
1441,3184,Present,Earned
1442,224,Present,None
1443,2924,Present,Earned
1444,1995,Present,Unpaid
1445,580,Present,Earned
1446,1505,Present,Earned
1447,3219,Present,None
1448,4501,Present,Casual
1449,4079,Present,None
1450,900,Absent,Unpaid
1451,3108,Leave,Casual
1452,4931,WFH,None
1453,4888,Present,Unpaid
1454,2897,Present,Earned
1455,816,WFH,None
1456,1883,Present,Earned
1457,1246,Present,Sick
1458,2512,Present,None
1459,941,Present,Casual
1460,4202,Present,None
1461,214,Absent,Casual
1462,4731,Present,None
1463,846,Present,Unpaid
1464,3245,Present,Casual
1465,1155,Present,Unpaid
1466,2357,Leave,Unpaid
1467,1882,Present,Casual
1468,1994,Leave,None
1469,2933,Present,Unpaid
1470,4824,Absent,Unpaid
1471,1387,Present,Unpaid
1472,1838,Present,Sick
1473,3088,Present,Unpaid
1474,3429,Absent,Sick
1475,4544,Present,None
1476,3162,Present,None
1477,559,WFH,Casual
1478,3733,Present,Unpaid
1479,4294,Leave,Sick
1480,4199,Present,Casual
1481,4433,Present,Unpaid
1482,433,Absent,Earned
1483,1329,Leave,Sick
1484,503,Present,Casual
1485,1405,Present,Earned
1486,2114,Present,Sick
1487,4883,Present,Sick
1488,195,Present,Earned
1489,1330,Present,Casual
1490,928,Present,Earned
1491,4458,Present,Casual
1492,4222,Present,Earned
1493,4012,Present,Sick
1494,3779,Present,None
1495,1676,Present,None
1496,4656,Present,None
1497,2101,Leave,None
1498,4684,Present,Casual
1499,2915,Present,Earned
1500,1102,Present,None
1501,2140,Present,None
1502,320,Present,Earned
1503,2858,Absent,Unpaid
1504,1974,Present,Sick
1505,4174,Present,None
1506,2532,Present,Unpaid
1507,1203,Present,Earned
1508,1122,Present,Unpaid
1509,4088,Present,Sick
1510,2945,Present,Sick
1511,345,Absent,Unpaid
1512,4753,Leave,Unpaid
1513,598,Present,None
1514,3876,Present,Earned
1515,927,Present,None
1516,4441,Present,Unpaid
1517,4859,Present,Earned
1518,4601,Present,None
1519,2656,Present,Unpaid
1520,4999,Leave,None
1521,478,Present,Sick
1522,2621,Leave,Unpaid
1523,4146,Present,Earned
1524,1435,Present,None
1525,1840,Present,Sick
1526,4670,Present,None
1527,3599,Present,Casual
1528,4883,Present,Unpaid
1529,1969,Present,None
1530,3366,Present,Earned
1531,888,Present,Earned
1532,2866,Present,None
1533,3365,Present,Earned
1534,3662,Present,Casual
1535,676,Leave,Sick
1536,3357,Present,Earned
1537,2412,Leave,Earned
1538,2643,Present,Sick
1539,2628,Absent,None
1540,1200,Present,None
1541,1687,Present,Earned
1542,2714,Leave,Casual
1543,2777,Leave,None
1544,61,Present,Unpaid
1545,1362,Present,Casual
1546,2010,Present,Sick
1547,946,Present,Earned
1548,2859,Present,Casual
1549,4594,Present,Earned
1550,240,Present,Unpaid
1551,3933,Present,None
1552,1469,Present,None
1553,4229,Leave,Unpaid
1554,1550,Present,Earned
1555,3500,Leave,Earned
1556,2023,WFH,Unpaid
1557,4652,Leave,Unpaid
1558,3327,Present,Casual
1559,3877,WFH,None
1560,609,Present,Earned
1561,3358,Present,Unpaid
1562,3587,Leave,Earned
1563,4981,Present,Sick
1564,1859,Present,Casual
1565,3228,Present,Casual
1566,138,Leave,Earned
1567,355,Leave,None
1568,937,Present,None
1569,1948,Present,Earned
1570,3783,Present,None
1571,1701,Present,Sick
1572,2848,Present,Casual
1573,3822,Leave,None
1574,3545,Leave,None
1575,4333,Leave,Earned
1576,2545,Leave,Earned
1577,730,Present,None
1578,3009,Present,Earned
1579,1144,Present,Sick
1580,631,Present,Unpaid
1581,4592,Present,Earned
1582,2057,Leave,Sick
1583,2582,Present,Casual
1584,4540,Present,Unpaid
1585,3836,Present,Unpaid
1586,1921,Present,Unpaid
1587,4615,Present,Unpaid
1588,1138,Present,None
1589,4566,WFH,Sick
1590,500,Present,Unpaid
1591,297,Absent,Earned
1592,1260,Present,Sick
1593,2631,Present,Earned
1594,4192,Leave,Casual
1595,4881,Present,Unpaid
1596,1743,Present,Casual
1597,2366,Present,None
1598,4552,Present,Earned
1599,4847,Leave,Earned
1600,1117,Present,Unpaid
1601,4334,Present,Sick
1602,3023,Absent,Unpaid
1603,2977,WFH,Casual
1604,2991,Present,Sick
1605,1313,Present,Earned
1606,108,Present,Sick
1607,1230,Present,Unpaid
1608,102,Present,None
1609,2991,Leave,Unpaid
1610,1952,Leave,None
1611,3633,Present,Earned
1612,1666,Present,Unpaid
1613,576,Present,Unpaid
1614,2591,Present,None
1615,2310,Present,Casual
1616,3328,Present,None
1617,174,Present,None
1618,2878,Present,Unpaid
1619,1922,Present,Earned
1620,4111,Present,Sick
1621,38,Present,Unpaid
1622,2869,Present,Sick
1623,3934,Present,Sick
1624,2997,Leave,Earned
1625,2789,Present,Sick
1626,2346,Present,None
1627,200,Present,Unpaid
1628,1691,Present,None
1629,3906,Present,Sick
1630,60,Present,Casual
1631,1875,Present,Earned
1632,2694,Present,Earned
1633,1511,WFH,None
1634,1752,Present,Casual
1635,710,Present,Casual
1636,1845,Leave,None
1637,1766,Present,Sick
1638,4189,Present,None
1639,1887,Present,Casual
1640,4166,Present,Unpaid
1641,303,WFH,Unpaid
1642,2937,Present,Earned
1643,2656,Leave,Sick
1644,2927,Present,Sick
1645,3739,Present,Sick
1646,3369,Leave,Unpaid
1647,980,Present,Earned
1648,4139,Present,Unpaid
1649,2286,Present,Earned
1650,3983,Present,None
1651,136,Present,Casual
1652,2495,Present,None
1653,801,Present,Unpaid
1654,733,Leave,None
1655,2824,Present,Casual
1656,1521,Present,Casual
1657,3803,Present,Sick
1658,4802,Present,Earned
1659,3220,Present,Unpaid
1660,679,Absent,None
1661,4786,Present,Unpaid
1662,2439,Present,Earned
1663,595,Present,None
1664,3536,Absent,Casual
1665,2039,Present,Casual
1666,3575,Leave,Casual
1667,4348,Present,Earned
1668,4078,Present,Earned
1669,2735,Present,Sick
1670,2437,Present,Casual
1671,2410,Present,Casual
1672,2339,Present,Casual
1673,2867,Present,Sick
1674,142,Leave,Casual
1675,1257,WFH,Unpaid
1676,962,Leave,Earned
1677,4323,Leave,Sick
1678,730,Present,Casual
1679,4095,Present,Earned
1680,953,Present,Casual
1681,4166,WFH,Earned
1682,1651,Present,Sick
1683,3247,Present,Unpaid
1684,3024,Leave,Casual
1685,307,Present,Casual
1686,1373,Leave,None
1687,2205,Present,Casual
1688,1594,Present,Earned
1689,4036,Leave,Unpaid
1690,3576,Present,None
1691,3775,Leave,Earned
1692,3926,Present,Unpaid
1693,1762,Present,Earned
1694,3080,Absent,Casual
1695,4906,Present,None
1696,495,Leave,Earned
1697,1081,Present,Casual
1698,718,Present,Sick
1699,1409,WFH,Sick
1700,3131,Present,None
1701,4651,Present,Unpaid
1702,4267,Present,Earned
1703,3445,Present,Unpaid
1704,4327,Present,Sick
1705,3066,Present,Sick
1706,864,Leave,Sick
1707,4188,Present,Earned
1708,4554,Present,Sick
1709,4871,Present,Earned
1710,1624,Present,Casual
1711,3473,Present,Sick
1712,2090,Absent,Casual
1713,2281,Present,Earned
1714,1940,WFH,Earned
1715,2787,Present,Earned
1716,1526,Present,Earned
1717,1677,Present,None
1718,3040,Present,Earned
1719,3744,Present,Sick
1720,1485,Present,Casual
1721,3756,Present,Unpaid
1722,3353,Present,Unpaid
1723,712,Present,None
1724,873,Leave,Earned
1725,477,Present,None
1726,449,Present,Casual
1727,3315,Present,Casual
1728,4083,Leave,Sick
1729,162,WFH,Casual
1730,1390,Present,Earned
1731,3550,Leave,None
1732,4244,WFH,Sick
1733,2732,Present,Casual
1734,4846,Present,Unpaid
1735,4024,Present,Casual
1736,1739,Present,Earned
1737,1529,Present,Unpaid
1738,3451,Present,None
1739,179,Absent,Unpaid
1740,4401,Present,Unpaid
1741,3041,Present,Casual
1742,4340,Leave,None
1743,858,Leave,Sick
1744,3900,Present,Sick
1745,2518,Present,Casual
1746,3968,Present,None
1747,1,Leave,Unpaid
1748,4292,Present,Sick
1749,270,Present,Sick
1750,2999,Present,Unpaid
1751,2910,Present,Earned
1752,952,Leave,Casual
1753,4637,Leave,Unpaid
1754,2015,Leave,Unpaid
1755,3700,Present,Sick
1756,1723,Leave,None
1757,1638,Present,Sick
1758,3188,Absent,Unpaid
1759,1773,Present,Unpaid
1760,2691,Present,Sick
1761,3068,Present,Casual
1762,2066,Present,Sick
1763,3853,Absent,Casual
1764,1442,WFH,Sick
1765,3559,Present,Unpaid
1766,444,Present,Sick
1767,3353,Present,Unpaid
1768,2165,Present,Sick
1769,3054,Present,Sick
1770,1260,Present,None
1771,4599,Present,Sick
1772,643,Present,None
1773,4704,WFH,Unpaid
1774,2007,Present,Unpaid
1775,4311,Present,None
1776,2807,Present,Casual
1777,1656,Present,Earned
1778,3117,Present,Unpaid
1779,917,Present,Unpaid
1780,4913,Present,Earned
1781,1537,Present,Unpaid
1782,4431,Leave,Sick
1783,2236,Present,Sick
1784,2976,Present,Earned
1785,547,Leave,Sick
1786,3156,Present,Sick
1787,1002,Present,Unpaid
1788,4525,Present,Earned
1789,2008,Present,Earned
1790,338,Present,Sick
1791,2001,Leave,None
1792,3690,WFH,Unpaid
1793,260,Present,Unpaid
1794,75,Present,Earned
1795,896,Leave,Unpaid
1796,932,Present,Earned
1797,2501,Leave,Unpaid
1798,1308,WFH,Sick
1799,4826,Present,Earned
1800,1047,Absent,Earned
1801,2688,Present,None
1802,917,Present,Unpaid
1803,3063,Absent,Unpaid
1804,3844,Present,None
1805,146,Present,Earned
1806,4748,Present,None
1807,1654,Present,None
1808,1125,Present,Earned
1809,265,Leave,Sick
1810,4945,Present,Sick
1811,1404,Leave,Sick
1812,338,Present,Sick
1813,2463,Present,None
1814,1959,Leave,Earned
1815,2570,Present,Sick
1816,2730,Present,None
1817,2253,Present,Casual
1818,2007,Present,Earned
1819,1953,Present,Sick
1820,3759,Present,Earned
1821,2130,Leave,Earned
1822,49,Present,Unpaid
1823,994,Present,Sick
1824,3208,Absent,Sick
1825,1505,Present,Sick
1826,1169,Present,Sick
1827,1291,Present,Casual
1828,1367,Present,Sick
1829,2277,Present,Unpaid
1830,4254,Leave,Earned
1831,3696,Present,Casual
1832,2317,Present,Casual
1833,2485,Present,Unpaid
1834,3150,Present,Unpaid
1835,56,Present,Sick
1836,4031,Present,Sick
1837,4787,Present,Earned
1838,1304,Present,Earned
1839,649,Present,Sick
1840,3160,Present,Unpaid
1841,4067,Leave,Sick
1842,1490,Present,None
1843,4860,Leave,Unpaid
1844,18,Present,Unpaid
1845,4376,Present,Earned
1846,4133,Present,Casual
1847,4642,Present,Sick
1848,3003,WFH,None
1849,3020,Present,Sick
1850,353,Present,None
1851,3640,Present,Earned
1852,785,Present,Casual
1853,1446,Leave,None
1854,4340,Present,Sick
1855,3444,Leave,Unpaid
1856,1682,Present,Casual
1857,4522,Present,Casual
1858,4194,Present,Unpaid
1859,3050,Present,Casual
1860,89,Present,Unpaid
1861,949,Present,None
1862,4300,WFH,Earned
1863,4741,Present,None
1864,1322,Present,Sick
1865,2194,Present,None
1866,3403,Leave,Casual
1867,1102,Leave,Earned
1868,992,Absent,Sick
1869,2500,Leave,Unpaid
1870,929,Present,Casual
1871,797,Present,Unpaid
1872,3776,Present,Earned
1873,3801,Present,None
1874,964,Present,None
1875,4379,Leave,None
1876,4413,Present,Casual
1877,1394,Present,Sick
1878,445,Present,Earned
1879,1737,Present,Unpaid
1880,4634,Present,Unpaid
1881,1424,Present,Casual
1882,1795,Present,Unpaid
1883,4868,Present,Casual
1884,3983,Leave,Earned
1885,660,Absent,Unpaid
1886,2895,Present,Sick
1887,3470,Present,Casual
1888,3707,Present,Sick
1889,269,Present,Sick
1890,151,Present,Unpaid
1891,2890,Present,Sick
1892,4737,WFH,None
1893,348,Present,Sick
1894,2148,Present,Earned
1895,3224,Leave,Unpaid
1896,401,Present,Sick
1897,3752,Leave,Sick
1898,2880,Present,Sick
1899,1576,Leave,Sick
1900,3786,Present,Sick
1901,3981,Present,Casual
1902,1690,Present,None
1903,4551,Leave,None
1904,4238,Leave,Sick
1905,2845,Present,Unpaid
1906,3226,Present,None
1907,178,Present,Unpaid
1908,1549,Present,None
1909,4898,Leave,None
1910,4126,Present,None
1911,1291,Present,Casual
1912,478,Present,None
1913,3815,Present,Earned
1914,3678,Absent,Casual
1915,3189,Present,Unpaid
1916,1392,Present,Casual
1917,4026,Present,Sick
1918,2417,Present,Earned
1919,3643,Present,Unpaid
1920,3101,Leave,None
1921,4226,Leave,None
1922,2214,Present,Casual
1923,4380,Present,Sick
1924,229,Present,None
1925,1763,Present,Sick
1926,1939,Leave,Earned
1927,2040,Present,Casual
1928,2107,Present,Casual
1929,724,Present,None
1930,3691,Present,None
1931,3922,Present,Sick
1932,451,Present,Casual
1933,3556,Absent,None
1934,4681,Present,Casual
1935,440,Present,None
1936,4418,Leave,Unpaid
1937,3505,Present,Casual
1938,3521,Absent,Casual
1939,3632,Present,Sick
1940,3856,Present,Unpaid
1941,4716,Present,None
1942,475,Present,Sick
1943,3885,Present,Sick
1944,1370,Present,Casual
1945,1541,Leave,Casual
1946,356,Leave,Casual
1947,313,Present,Earned
1948,3736,Present,Unpaid
1949,4768,Present,Unpaid
1950,1462,Leave,Earned
1951,517,Absent,Unpaid
1952,442,Present,None
1953,3395,Present,Sick
1954,4645,Present,None
1955,2479,Present,Unpaid
1956,259,Leave,Unpaid
1957,4251,Present,Casual
1958,1891,Present,Sick
1959,4669,Present,Unpaid
1960,3532,Present,Sick
1961,284,Present,Unpaid
1962,739,Present,Sick
1963,4085,Present,Sick
1964,2799,Present,Unpaid
1965,2212,Present,Casual
1966,1802,Present,Casual
1967,524,WFH,Sick
1968,2301,Present,Sick
