employee_id,employee_name,department,facility_id,designation,status
684,Employee-684,HR,35,L3,Active
685,Employee-685,Operations,12,Manager,Active
686,Employee-686,Operations,41,L4,Active
687,Employee-687,Sales,44,L4,Active
688,Employee-688,IT,26,Senior Manager,Active
689,Employee-689,IT,47,L3,Active
690,Employee-690,Finance,34,Manager,Active
691,Employee-691,Sales,23,L1,Active
692,Employee-692,Operations,31,Senior Manager,Active
693,Employee-693,Support,50,L3,Active
694,Employee-694,IT,20,L1,Active
695,Employee-695,Operations,12,L3,Active
696,Employee-696,IT,23,Senior Manager,Active
697,Employee-697,IT,4,L1,Active
698,Employee-698,IT,23,Senior Manager,Inactive
699,Employee-699,Support,48,L3,Active
700,Employee-700,Sales,48,L4,Active
701,Employee-701,Support,1,L2,Active
702,Employee-702,HR,25,L4,Active
703,Employee-703,Operations,2,Senior Manager,Active
704,Employee-704,Sales,30,Senior Manager,Active
705,Employee-705,Sales,3,Senior Manager,Active
706,Employee-706,Sales,21,L1,Active
707,Employee-707,Sales,25,Manager,Active
708,Employee-708,Support,20,Senior Manager,Active
709,Employee-709,Sales,49,L4,Active
710,Employee-710,Finance,22,L2,Active
711,Employee-711,Operations,21,Senior Manager,Active
712,Employee-712,Sales,33,Senior Manager,Active
713,Employee-713,Operations,38,Senior Manager,Active
714,Employee-714,Finance,15,L1,Active
715,Employee-715,Finance,46,Senior Manager,Active
716,Employee-716,Operations,15,L4,Active
717,Employee-717,IT,46,L3,Active
718,Employee-718,HR,25,Manager,Active
719,Employee-719,IT,21,Senior Manager,Active
720,Employee-720,IT,24,L1,Active
721,Employee-721,Support,5,L4,Active
722,Employee-722,IT,6,Senior Manager,Active
723,Employee-723,Sales,49,L1,Active
724,Employee-724,Support,43,L3,Active
725,Employee-725,Support,48,L2,Inactive
726,Employee-726,Finance,44,Senior Manager,Active
727,Employee-727,IT,47,L4,Active
728,Employee-728,Finance,23,L1,Active
729,Employee-729,Operations,4,L1,Active
730,Employee-730,HR,27,Senior Manager,Active
731,Employee-731,Support,18,L1,Active
732,Employee-732,Operations,21,L2,Active
733,Employee-733,Operations,28,L1,Active
734,Employee-734,Sales,35,Manager,Active
735,Employee-735,HR,22,Manager,Active
736,Employee-736,Operations,40,L1,Active
737,Employee-737,Operations,23,Senior Manager,Active
738,Employee-738,HR,3,Manager,Active
739,Employee-739,HR,40,L4,Active
740,Employee-740,Operations,50,Manager,Active
741,Employee-741,HR,10,L1,Active
742,Employee-742,Operations,25,Senior Manager,Active
743,Employee-743,Operations,49,L3,Active
744,Employee-744,Sales,8,Senior Manager,Active
745,Employee-745,IT,11,Senior Manager,Active
746,Employee-746,Operations,5,Senior Manager,Active
747,Employee-747,Finance,45,L4,Active
748,Employee-748,Support,37,L2,Active
749,Employee-749,IT,45,L1,Active
750,Employee-750,IT,38,L2,Active
751,Employee-751,IT,29,L3,Active
752,Employee-752,Sales,5,L2,Active
753,Employee-753,Operations,9,L1,Active
754,Employee-754,Sales,48,L1,Active
755,Employee-755,Operations,2,L3,Active
756,Employee-756,Sales,1,L1,Active
757,Employee-757,Sales,40,L3,Active
758,Employee-758,Support,30,L3,Active
759,Employee-759,Finance,11,L1,Active
760,Employee-760,Sales,28,Manager,Active
761,Employee-761,Support,44,L3,Active
762,Employee-762,HR,12,L1,Active
763,Employee-763,Finance,39,Manager,Active
764,Employee-764,Sales,26,L3,Active
765,Employee-765,IT,13,Manager,Active
766,Employee-766,HR,8,L4,Active
767,Employee-767,HR,28,Senior Manager,Inactive
768,Employee-768,Support,30,L4,Active
769,Employee-769,HR,9,Manager,Active
770,Employee-770,Finance,39,L3,Active
771,Employee-771,Sales,31,L1,Active
772,Employee-772,Sales,21,L2,Active
773,Employee-773,IT,47,L1,Active
774,Employee-774,Support,34,L2,Active
775,Employee-775,IT,31,L2,Active
776,Employee-776,HR,25,L3,Active
777,Employee-777,IT,12,Manager,Active
778,Employee-778,Finance,1,L1,Active
779,Employee-779,Sales,22,Manager,Active
780,Employee-780,HR,40,L4,Active
781,Employee-781,IT,37,L3,Active
782,Employee-782,Support,47,L3,Active
783,Employee-783,Finance,1,L4,Active
784,Employee-784,Finance,1,L1,Active
785,Employee-785,IT,42,Senior Manager,Active
786,Employee-786,Sales,42,L4,Active
787,Employee-787,IT,21,L1,Active
788,Employee-788,HR,15,L2,Active
789,Employee-789,IT,17,L3,Active
790,Employee-790,Finance,22,L1,Active
791,Employee-791,IT,38,Manager,Active
792,Employee-792,Sales,35,Manager,Active
793,Employee-793,Support,45,L3,Active
794,Employee-794,Operations,16,L4,Active
795,Employee-795,IT,8,Senior Manager,Active
796,Employee-796,Sales,47,L4,Active
797,Employee-797,Sales,17,L1,Active
798,Employee-798,Support,17,L4,Active
799,Employee-799,Finance,26,L3,Active
800,Employee-800,Sales,13,L1,Active
801,Employee-801,Sales,17,L2,Active
802,Employee-802,Sales,38,L4,Active
803,Employee-803,Sales,17,L4,Active
804,Employee-804,HR,48,Senior Manager,Active
805,Employee-805,HR,14,L1,Active
806,Employee-806,Finance,45,Manager,Active
807,Employee-807,IT,6,L4,Active
808,Employee-808,Sales,35,L3,Active
809,Employee-809,Support,46,L4,Inactive
810,Employee-810,IT,14,Senior Manager,Active
811,Employee-811,Support,47,L2,Active
812,Employee-812,IT,8,Senior Manager,Active
813,Employee-813,Finance,15,L4,Active
814,Employee-814,Sales,27,Manager,Active
815,Employee-815,Sales,13,L4,Active
816,Employee-816,Operations,49,L1,Active
817,Employee-817,Support,31,L4,Active
818,Employee-818,IT,35,Manager,Active
819,Employee-819,IT,6,L1,Active
820,Employee-820,HR,5,L3,Active
821,Employee-821,Operations,22,L1,Active
822,Employee-822,HR,49,Senior Manager,Active
823,Employee-823,HR,23,L2,Active
824,Employee-824,HR,25,Senior Manager,Active
825,Employee-825,Support,34,L1,Active
826,Employee-826,Support,26,L3,Active
827,Employee-827,Finance,47,L4,Active
828,Employee-828,Finance,5,L1,Active
829,Employee-829,HR,26,Senior Manager,Active
830,Employee-830,Operations,20,L1,Active
831,Employee-831,IT,6,L1,Active
832,Employee-832,Support,6,L1,Active
833,Employee-833,Operations,50,L3,Active
834,Employee-834,Sales,18,Manager,Active
835,Employee-835,Support,4,Manager,Active
836,Employee-836,Support,17,L1,Active
837,Employee-837,Finance,14,L3,Active
838,Employee-838,IT,14,L3,Active
839,Employee-839,IT,13,L1,Inactive
840,Employee-840,Sales,7,Senior Manager,Active
841,Employee-841,Sales,44,Senior Manager,Active
842,Employee-842,Support,15,L2,Active
843,Employee-843,HR,19,L1,Active
844,Employee-844,Finance,43,L2,Active
845,Employee-845,Finance,47,Senior Manager,Active
846,Employee-846,Support,44,Senior Manager,Active
847,Employee-847,Operations,35,L1,Active
848,Employee-848,HR,17,L2,Active
849,Employee-849,Support,35,L2,Active
850,Employee-850,HR,19,L1,Inactive
851,Employee-851,HR,20,L2,Active
852,Employee-852,HR,36,L4,Active
853,Employee-853,Support,35,Senior Manager,Active
854,Employee-854,Finance,32,Manager,Active
855,Employee-855,Finance,48,L3,Active
856,Employee-856,HR,44,L2,Active
857,Employee-857,Operations,40,L2,Active
858,Employee-858,IT,24,L3,Active
859,Employee-859,Support,17,L2,Active
860,Employee-860,IT,7,L3,Active
861,Employee-861,Operations,43,L1,Active
862,Employee-862,Support,50,L4,Active
863,Employee-863,HR,1,L4,Active
864,Employee-864,Finance,35,Senior Manager,Active
865,Employee-865,IT,32,Manager,Active
866,Employee-866,Sales,36,L2,Active
867,Employee-867,Sales,13,Manager,Active
868,Employee-868,Operations,6,L1,Active
869,Employee-869,HR,14,L4,Active
870,Employee-870,IT,37,L1,Active
871,Employee-871,HR,48,L1,Active
872,Employee-872,IT,15,L2,Active
873,Employee-873,Operations,47,L1,Active
874,Employee-874,Operations,4,L4,Active
875,Employee-875,Sales,40,Manager,Active
876,Employee-876,HR,16,L4,Active
877,Employee-877,Support,28,L2,Inactive
878,Employee-878,Sales,16,L4,Active
879,Employee-879,HR,4,L3,Active
880,Employee-880,Sales,45,Manager,Active
881,Employee-881,Support,26,L3,Active
882,Employee-882,Finance,28,L3,Active
883,Employee-883,Finance,32,Senior Manager,Inactive
884,Employee-884,Finance,45,L2,Active
885,Employee-885,Finance,2,L1,Active
886,Employee-886,IT,31,L3,Active
887,Employee-887,Finance,3,L4,Active
888,Employee-888,Support,8,L1,Active
889,Employee-889,Operations,24,L4,Inactive
890,Employee-890,Operations,15,L4,Active
891,Employee-891,IT,43,L1,Active
892,Employee-892,Finance,31,L1,Active
893,Employee-893,Finance,9,L4,Active
894,Employee-894,Finance,39,L2,Active
895,Employee-895,Sales,45,Manager,Active
896,Employee-896,HR,2,Senior Manager,Active
897,Employee-897,Sales,8,Manager,Active
898,Employee-898,HR,7,L2,Active
899,Employee-899,Finance,44,Senior Manager,Active
900,Employee-900,Finance,39,L1,Active
901,Employee-901,Sales,42,Senior Manager,Active
902,Employee-902,Sales,16,L4,Active
903,Employee-903,HR,35,Manager,Active
904,Employee-904,Operations,30,Senior Manager,Active
905,Employee-905,HR,10,L4,Active
906,Employee-906,Sales,38,L2,Active
907,Employee-907,Support,18,Senior Manager,Active
908,Employee-908,Sales,50,L4,Active
909,Employee-909,Support,5,L2,Active
910,Employee-910,IT,29,L1,Active
911,Employee-911,Sales,39,L2,Active
912,Employee-912,IT,34,L2,Active
913,Employee-913,Operations,43,Manager,Active
914,Employee-914,HR,45,L4,Active
915,Employee-915,Support,23,Senior Manager,Active
916,Employee-916,HR,5,Manager,Active
917,Employee-917,IT,30,L3,Active
918,Employee-918,Support,6,L2,Active
919,Employee-919,HR,46,L3,Active
920,Employee-920,Sales,44,Manager,Active
921,Employee-921,Finance,4,L4,Active
922,Employee-922,IT,29,Manager,Inactive
923,Employee-923,HR,23,L4,Active
924,Employee-924,IT,6,L4,Active
925,Employee-925,IT,32,L1,Active
926,Employee-926,Support,42,L2,Active
927,Employee-927,Support,18,Manager,Active
928,Employee-928,Finance,15,L4,Active
929,Employee-929,Sales,40,Manager,Active
930,Employee-930,IT,32,Manager,Inactive
931,Employee-931,HR,9,L4,Active
932,Employee-932,Operations,37,Senior Manager,Active
933,Employee-933,IT,10,L3,Active
934,Employee-934,IT,20,L2,Active
935,Employee-935,Finance,6,L2,Active
936,Employee-936,Sales,48,Senior Manager,Active
937,Employee-937,Operations,3,L1,Active
938,Employee-938,Support,42,Senior Manager,Active
939,Employee-939,Support,11,L1,Active
940,Employee-940,HR,43,L1,Active
941,Employee-941,Operations,17,Senior Manager,Active
942,Employee-942,Support,32,L2,Active
943,Employee-943,HR,4,L3,Active
944,Employee-944,Sales,4,L2,Active
945,Employee-945,HR,17,L2,Active
946,Employee-946,Support,41,L2,Active
947,Employee-947,Finance,19,Senior Manager,Active
948,Employee-948,Finance,5,Senior Manager,Active
949,Employee-949,Finance,32,Senior Manager,Active
950,Employee-950,Support,22,L2,Active
951,Employee-951,Finance,6,L3,Active
952,Employee-952,Operations,35,L1,Active
953,Employee-953,Sales,22,Manager,Active
954,Employee-954,HR,1,L1,Active
955,Employee-955,HR,20,L1,Active
956,Employee-956,Support,22,Manager,Active
957,Employee-957,Finance,48,L2,Active
958,Employee-958,Finance,11,L3,Active
959,Employee-959,IT,13,L3,Active
960,Employee-960,Sales,42,L1,Active
961,Employee-961,Operations,3,Manager,Active
962,Employee-962,HR,9,L4,Active
963,Employee-963,IT,12,L2,Active
964,Employee-964,IT,23,L1,Active
965,Employee-965,Support,14,L3,Active
966,Employee-966,HR,33,Senior Manager,Active
967,Employee-967,Support,18,Senior Manager,Active
968,Employee-968,Operations,49,Manager,Active
969,Employee-969,IT,41,Manager,Active
970,Employee-970,IT,9,L1,Active
971,Employee-971,Sales,23,L4,Active
972,Employee-972,Operations,10,L3,Active
973,Employee-973,IT,19,L1,Active
974,Employee-974,Operations,47,L4,Active
975,Employee-975,HR,5,Manager,Active
976,Employee-976,Finance,47,Senior Manager,Active
977,Employee-977,IT,23,L2,Active
978,Employee-978,Sales,30,Senior Manager,Active
979,Employee-979,HR,25,L3,Active
980,Employee-980,Operations,28,L3,Active
981,Employee-981,Support,34,Senior Manager,Active
982,Employee-982,HR,45,Senior Manager,Active
983,Employee-983,IT,48,L4,Active
984,Employee-984,Operations,47,L1,Active
985,Employee-985,Finance,25,Manager,Active
986,Employee-986,HR,10,L4,Active
987,Employee-987,IT,14,L2,Active
988,Employee-988,Sales,42,Senior Manager,Active
989,Employee-989,Support,46,L2,Active
990,Employee-990,Operations,30,L2,Inactive
991,Employee-991,HR,41,L4,Active
992,Employee-992,HR,25,Manager,Active
993,Employee-993,Finance,14,L3,Inactive
994,Employee-994,Finance,35,L1,Active
995,Employee-995,Sales,48,L3,Active
996,Employee-996,Support,34,Manager,Active
997,Employee-997,Sales,10,L3,Active
998,Employee-998,IT,35,Senior Manager,Active
999,Employee-999,IT,11,Senior Manager,Active
1000,Employee-1000,Sales,11,L4,Active
1001,Employee-1001,Support,21,L2,Active
1002,Employee-1002,Sales,21,Manager,Active
1003,Employee-1003,Support,22,Manager,Active
1004,Employee-1004,Support,45,L3,Active
1005,Employee-1005,Operations,7,L4,Active
1006,Employee-1006,Support,17,L3,Active
1007,Employee-1007,Finance,2,L3,Active
1008,Employee-1008,Support,12,Manager,Active
1009,Employee-1009,Support,42,L3,Inactive
1010,Employee-1010,Support,18,L2,Active
1011,Employee-1011,IT,11,L3,Active
1012,Employee-1012,Finance,16,L2,Active
1013,Employee-1013,Finance,49,Manager,Active
1014,Employee-1014,Sales,18,L4,Active
1015,Employee-1015,Operations,35,Senior Manager,Active
1016,Employee-1016,Support,26,L2,Active
1017,Employee-1017,HR,16,L4,Active
1018,Employee-1018,Operations,6,L4,Active
1019,Employee-1019,Operations,44,L2,Active
1020,Employee-1020,Finance,43,Manager,Active
1021,Employee-1021,Operations,47,L1,Active
1022,Employee-1022,Support,47,L4,Active
1023,Employee-1023,Support,48,L4,Active
1024,Employee-1024,IT,42,Manager,Active
1025,Employee-1025,Support,12,Manager,Active
1026,Employee-1026,Support,13,L3,Active
1027,Employee-1027,Finance,4,Manager,Active
1028,Employee-1028,Support,39,L4,Active
1029,Employee-1029,IT,2,L2,Active
1030,Employee-1030,HR,26,L1,Active
1031,Employee-1031,Finance,27,L3,Active
1032,Employee-1032,HR,27,L2,Inactive
1033,Employee-1033,Finance,15,L1,Inactive
1034,Employee-1034,Sales,8,L1,Active
1035,Employee-1035,Operations,7,L1,Active
1036,Employee-1036,Sales,47,Senior Manager,Active
1037,Employee-1037,Support,46,L2,Active
1038,Employee-1038,HR,40,L3,Active
1039,Employee-1039,Support,12,L3,Inactive
1040,Employee-1040,Operations,13,L1,Active
1041,Employee-1041,Finance,43,L2,Active
1042,Employee-1042,Operations,17,Senior Manager,Active
1043,Employee-1043,IT,17,L1,Active
1044,Employee-1044,Operations,36,Manager,Active
1045,Employee-1045,IT,21,L3,Active
1046,Employee-1046,Operations,8,L4,Active
1047,Employee-1047,IT,5,L1,Active
1048,Employee-1048,HR,26,Manager,Active
1049,Employee-1049,Support,16,L3,Active
1050,Employee-1050,Support,36,Senior Manager,Active
1051,Employee-1051,Sales,28,L2,Active
1052,Employee-1052,Support,29,L3,Active
1053,Employee-1053,Finance,47,L2,Active
1054,Employee-1054,Operations,12,L2,Active
1055,Employee-1055,Sales,37,Senior Manager,Active
1056,Employee-1056,Finance,30,Senior Manager,Active
1057,Employee-1057,Finance,23,L1,Active
1058,Employee-1058,IT,16,L1,Active
1059,Employee-1059,Support,14,L3,Inactive
1060,Employee-1060,HR,10,Senior Manager,Active
1061,Employee-1061,HR,7,Manager,Active
1062,Employee-1062,Sales,45,L3,Active
1063,Employee-1063,HR,37,L4,Active
1064,Employee-1064,Operations,29,L2,Active
1065,Employee-1065,HR,3,L2,Active
1066,Employee-1066,Sales,15,L1,Active
1067,Employee-1067,HR,36,Manager,Active
1068,Employee-1068,Operations,47,Senior Manager,Active
1069,Employee-1069,IT,46,Senior Manager,Active
1070,Employee-1070,Sales,19,L1,Active
1071,Employee-1071,IT,13,L4,Active
1072,Employee-1072,IT,42,L3,Active
1073,Employee-1073,IT,21,L3,Active
1074,Employee-1074,Finance,37,Manager,Active
1075,Employee-1075,Support,27,L1,Active
1076,Employee-1076,Finance,29,L1,Active
1077,Employee-1077,Support,20,L4,Active
1078,Employee-1078,IT,25,L3,Active
1079,Employee-1079,Sales,6,L1,Active
1080,Employee-1080,Support,36,Senior Manager,Active
1081,Employee-1081,Operations,2,Manager,Inactive
1082,Employee-1082,Operations,22,L3,Active
1083,Employee-1083,HR,32,L4,Active
1084,Employee-1084,Support,16,Manager,Active
1085,Employee-1085,Sales,18,L2,Active
1086,Employee-1086,Finance,5,Senior Manager,Active
1087,Employee-1087,IT,36,L4,Active
1088,Employee-1088,HR,30,Manager,Active
1089,Employee-1089,Operations,45,L1,Active
1090,Employee-1090,Finance,19,L2,Active
1091,Employee-1091,Finance,23,L4,Active
1092,Employee-1092,IT,34,L1,Active
1093,Employee-1093,Support,13,Senior Manager,Active
1094,Employee-1094,Operations,43,L2,Active
1095,Employee-1095,Sales,29,L3,Inactive
1096,Employee-1096,Finance,36,L1,Active
1097,Employee-1097,IT,22,Manager,Active
1098,Employee-1098,Sales,47,L4,Active
1099,Employee-1099,Support,36,L2,Active
1100,Employee-1100,Operations,9,L1,Active
1101,Employee-1101,Support,39,L3,Active
1102,Employee-1102,Finance,19,L4,Active
1103,Employee-1103,Sales,38,L4,Inactive
1104,Employee-1104,Sales,6,L1,Active
1105,Employee-1105,Sales,47,L3,Active
1106,Employee-1106,Finance,15,Senior Manager,Active
1107,Employee-1107,Finance,20,Senior Manager,Active
1108,Employee-1108,Support,9,L2,Active
1109,Employee-1109,HR,32,L1,Inactive
1110,Employee-1110,Support,4,L2,Active
1111,Employee-1111,Operations,50,Senior Manager,Active
1112,Employee-1112,IT,18,L4,Active
1113,Employee-1113,Sales,5,L2,Active
1114,Employee-1114,HR,20,L3,Active
1115,Employee-1115,IT,23,Manager,Active
1116,Employee-1116,HR,11,Senior Manager,Active
1117,Employee-1117,Support,37,Senior Manager,Active
1118,Employee-1118,Finance,22,L3,Active
1119,Employee-1119,Sales,4,L2,Active
1120,Employee-1120,Support,29,L1,Active
1121,Employee-1121,IT,44,L4,Active
1122,Employee-1122,IT,34,Manager,Active
1123,Employee-1123,IT,13,L1,Active
1124,Employee-1124,IT,42,L1,Active
1125,Employee-1125,IT,9,L3,Active
1126,Employee-1126,HR,42,L2,Active
1127,Employee-1127,Support,31,Senior Manager,Active
1128,Employee-1128,Sales,7,Senior Manager,Active
1129,Employee-1129,Finance,4,L3,Active
1130,Employee-1130,Finance,19,L2,Active
1131,Employee-1131,Support,42,L3,Active
1132,Employee-1132,Support,30,Senior Manager,Active
1133,Employee-1133,Finance,31,L1,Active
1134,Employee-1134,Finance,35,L4,Active
1135,Employee-1135,HR,21,L2,Active
1136,Employee-1136,Operations,31,Manager,Active
1137,Employee-1137,Sales,19,Manager,Active
1138,Employee-1138,IT,31,L1,Active
1139,Employee-1139,Operations,32,L3,Active
1140,Employee-1140,Support,2,L3,Active
1141,Employee-1141,Finance,10,Senior Manager,Active
1142,Employee-1142,Operations,2,L1,Active
1143,Employee-1143,Sales,2,Senior Manager,Active
1144,Employee-1144,Support,24,Senior Manager,Active
