invoice_id,facility_id,invoice_amount,sla_status
INV-000664,38,24985.869344767787,On-Time
INV-000665,12,66242.29180016705,On-Time
INV-000666,24,292971.46604954626,On-Time
INV-000667,28,6843.643184809669,On-Time
INV-000668,8,9860.25566798781,On-Time
INV-000669,28,322966.96093170997,On-Time
INV-000670,36,33748.62120578966,On-Time
INV-000671,26,26658.669296615204,On-Time
INV-000672,8,19626.07382473908,On-Time
INV-000673,50,73749.9798492441,On-Time
INV-000674,28,299912.87920408975,On-Time
INV-000675,28,11325.49274918655,On-Time
INV-000676,37,19992.715732326815,On-Time
INV-000677,41,15510.505870956136,On-Time
INV-000678,36,45837.82840118104,On-Time
INV-000679,27,74786.55767986829,On-Time
INV-000680,17,111405.59006500893,On-Time
INV-000681,9,47416.155484554896,On-Time
INV-000682,33,273575.4664340015,On-Time
INV-000683,20,12397.46154833686,On-Time
INV-000684,13,9561.11324576163,On-Time
INV-000685,28,95735.4840861037,On-Time
INV-000686,48,24905.210549975356,On-Time
INV-000687,29,5563.928355845535,On-Time
INV-000688,13,16057.591836808015,On-Time
INV-000689,46,28443.03670603391,On-Time
INV-000690,35,11542.045323465443,On-Time
INV-000691,6,7985.153730746372,On-Time
INV-000692,18,17896.68650917049,On-Time
INV-000693,5,7596.6799309647095,On-Time
INV-000694,47,41569.875570099844,On-Time
INV-000695,25,3153.2695727244827,Delayed
INV-000696,2,24111.035710457098,On-Time
INV-000697,10,37030.970724573184,On-Time
INV-000698,30,20119.78141827086,On-Time
INV-000699,50,65724.22756968824,On-Time
INV-000700,45,5593.937862383081,On-Time
INV-000701,5,10926.108710615827,On-Time
INV-000702,33,15834.800397541856,On-Time
INV-000703,1,44923.87049895696,Delayed
INV-000704,18,27405.735246711363,On-Time
INV-000705,32,187843.78823012277,On-Time
INV-000706,47,9840.03063176899,On-Time
INV-000707,49,5458.946500083769,On-Time
INV-000708,11,131806.33734447023,On-Time
INV-000709,21,5266.606025144648,On-Time
INV-000710,26,43610.91366358979,On-Time
INV-000711,25,8277.778861724699,On-Time
INV-000712,22,2781.3220443131167,On-Time
INV-000713,27,15141.827193267147,On-Time
INV-000714,49,54149.280353882496,On-Time
INV-000715,13,6491.370195489155,On-Time
INV-000716,33,39186.78016239337,On-Time
INV-000717,34,47233.73123691245,On-Time
INV-000718,41,6175.282185326858,Delayed
INV-000719,35,17539.990271642626,On-Time
INV-000720,1,106625.16393960177,On-Time
INV-000721,21,42217.60613313209,On-Time
INV-000722,48,16958.21295244008,On-Time
INV-000723,6,33366.092919044095,On-Time
INV-000724,28,11100.402984258273,On-Time
INV-000725,17,67083.6534404905,On-Time
INV-000726,5,67054.43724039724,Delayed
INV-000727,31,24857.279222428082,Delayed
INV-000728,5,27742.093411201426,On-Time
INV-000729,38,8112.838817378966,On-Time
INV-000730,3,5698.530268440299,On-Time
INV-000731,23,15114.279769950857,On-Time
INV-000732,37,20183.04733743935,On-Time
INV-000733,37,63743.818740606155,Delayed
INV-000734,10,55405.1456736706,On-Time
INV-000735,10,26498.22128389425,On-Time
INV-000736,19,72441.81626564557,On-Time
INV-000737,17,8574.207270618552,On-Time
INV-000738,21,64688.381362618224,On-Time
INV-000739,14,9992.312093454346,On-Time
INV-000740,9,76091.70450309083,On-Time
INV-000741,46,21734.44341305452,On-Time
INV-000742,1,2986.0697100679954,On-Time
INV-000743,45,45713.87603890298,On-Time
INV-000744,13,49490.982463201144,On-Time
INV-000745,4,13952.583196896345,On-Time
INV-000746,1,15195.284396157487,On-Time
INV-000747,49,18778.25292816063,On-Time
INV-000748,40,3212.639612405566,On-Time
INV-000749,32,2069.933638199829,On-Time
INV-000750,34,80953.13112759609,On-Time
INV-000751,28,9661.771858477656,On-Time
INV-000752,31,140823.71086757947,On-Time
INV-000753,8,86716.70335550532,On-Time
INV-000754,39,105576.94623685518,On-Time
INV-000755,26,11495.386357300058,On-Time
INV-000756,34,4409.862606952079,Delayed
INV-000757,3,7428.785708042493,On-Time
INV-000758,50,14094.575314165726,On-Time
INV-000759,12,2052.410565949771,On-Time
INV-000760,1,13692.100105669011,On-Time
INV-000761,44,18003.509183011825,On-Time
INV-000762,5,6036.496231057249,On-Time
INV-000763,30,7781.581714809526,On-Time
INV-000764,30,17666.076167372645,On-Time
INV-000765,17,31454.160675608797,Delayed
INV-000766,48,9037.856676790278,On-Time
INV-000767,47,29503.1586529177,On-Time
INV-000768,23,25256.681359245445,On-Time
INV-000769,15,23083.78862510878,On-Time
INV-000770,37,11475.686698484642,On-Time
INV-000771,21,5805.844746036332,On-Time
INV-000772,14,120144.68212683416,On-Time
INV-000773,2,41369.778960761934,On-Time
INV-000774,11,60218.304892584216,Delayed
INV-000775,39,20259.32205822419,On-Time
INV-000776,38,18694.31148197309,On-Time
INV-000777,34,35977.88347474147,On-Time
INV-000778,38,3516.817180800238,On-Time
INV-000779,50,7225.390288179596,On-Time
INV-000780,34,9919.175897424673,On-Time
INV-000781,18,13980.706870022803,On-Time
INV-000782,30,9138.982373240604,On-Time
INV-000783,15,30724.237747292744,On-Time
INV-000784,27,23895.54298302074,Delayed
INV-000785,34,88686.6535571456,Delayed
INV-000786,38,261387.47321235877,On-Time
INV-000787,33,6230.113063502464,On-Time
INV-000788,24,25522.232498172198,On-Time
INV-000789,15,25476.860255373558,On-Time
INV-000790,30,21715.942131497384,On-Time
INV-000791,42,7444.087923630668,On-Time
INV-000792,17,8802.601258629256,On-Time
INV-000793,5,28012.48582027039,On-Time
INV-000794,29,8558.240737495458,On-Time
INV-000795,4,25829.485628493665,Delayed
INV-000796,10,17223.84802315971,On-Time
INV-000797,17,25378.506731757665,On-Time
INV-000798,10,8490.469087667349,On-Time
INV-000799,17,25782.963989765754,On-Time
INV-000800,20,9127.502765574665,Delayed
INV-000801,24,25866.283614012482,On-Time
INV-000802,5,84069.2482754669,On-Time
INV-000803,34,28594.90545555429,On-Time
INV-000804,6,30390.04547782475,On-Time
INV-000805,2,49871.57686233375,On-Time
INV-000806,13,5412.366222059844,On-Time
INV-000807,43,122874.84226221302,On-Time
INV-000808,43,7664.9250066332115,On-Time
INV-000809,48,53085.600709079066,On-Time
INV-000810,11,46486.16345817015,On-Time
INV-000811,47,8935.913301080664,On-Time
INV-000812,23,60408.56247863238,On-Time
INV-000813,16,36236.158990296804,On-Time
INV-000814,31,145798.18419559015,On-Time
INV-000815,11,26725.64182055581,Delayed
INV-000816,16,19760.823953366897,On-Time
INV-000817,8,13163.952109699501,On-Time
INV-000818,4,3853.1440433317853,Delayed
INV-000819,40,16022.871275595975,On-Time
INV-000820,4,16715.665385358294,On-Time
INV-000821,25,28625.64240089637,On-Time
INV-000822,3,5307.6098427158295,On-Time
INV-000823,32,17343.755183774945,On-Time
INV-000824,3,39192.91979622876,On-Time
INV-000825,27,43282.759706136036,On-Time
INV-000826,29,3429.5516724027143,On-Time
INV-000827,32,44640.93796759023,On-Time
INV-000828,50,17213.10148138249,On-Time
INV-000829,19,18306.0909546253,On-Time
INV-000830,21,2070.3741736552092,On-Time
INV-000831,5,98083.17896043643,On-Time
INV-000832,18,26286.18736646986,On-Time
INV-000833,28,4762.555026444521,On-Time
INV-000834,42,32054.779414119712,On-Time
INV-000835,22,31084.930809330413,On-Time
INV-000836,21,74797.83000646454,On-Time
INV-000837,6,16160.273084233391,On-Time
INV-000838,1,22292.2880200549,On-Time
INV-000839,5,11581.823398736586,Delayed
INV-000840,41,40052.58977665264,On-Time
INV-000841,12,10061.883555901622,On-Time
INV-000842,26,9018.285189188937,On-Time
INV-000843,46,20582.623146443526,Delayed
INV-000844,34,6464.857367447655,On-Time
INV-000845,49,109330.55847116966,On-Time
INV-000846,14,151337.34968045243,On-Time
INV-000847,26,13994.363418715999,On-Time
INV-000848,45,5504.961158431757,On-Time
INV-000849,27,30840.746683211724,On-Time
INV-000850,9,13600.98481582926,On-Time
INV-000851,26,71302.1052438382,On-Time
INV-000852,47,10025.161928068392,On-Time
INV-000853,22,37968.54081066159,On-Time
INV-000854,47,24686.05009011273,On-Time
INV-000855,30,11200.77766655533,On-Time
INV-000856,43,28002.521214871347,On-Time
INV-000857,48,53025.73063873404,Delayed
INV-000858,17,24024.95880237145,On-Time
INV-000859,26,24276.999661849342,Delayed
INV-000860,36,9202.37214957233,On-Time
INV-000861,1,69161.85753161862,On-Time
INV-000862,8,62601.62893923587,On-Time
INV-000863,49,14609.697672097667,On-Time
INV-000864,35,19452.123890052742,On-Time
INV-000865,15,90601.01297339145,On-Time
INV-000866,47,7089.918886796971,On-Time
INV-000867,22,40307.320894863595,On-Time
INV-000868,14,12599.170114840148,On-Time
INV-000869,26,130362.96491550334,On-Time
INV-000870,28,23469.259294270145,On-Time
INV-000871,23,77681.97427586942,On-Time
INV-000872,14,10287.374560684382,On-Time
INV-000873,24,6319.979969011859,On-Time
INV-000874,2,17426.381982239916,Delayed
INV-000875,45,28643.546907635824,On-Time
INV-000876,26,13217.121058041537,On-Time
INV-000877,14,47019.017488851474,On-Time
INV-000878,7,17855.13520144694,On-Time
INV-000879,3,2747.819146032419,On-Time
INV-000880,47,38284.94355439018,On-Time
INV-000881,23,9113.051911046601,On-Time
INV-000882,46,15342.81581419444,On-Time
INV-000883,43,104102.49311412185,On-Time
INV-000884,47,129678.25811253043,On-Time
INV-000885,45,12388.285222292452,On-Time
INV-000886,18,39253.136491598256,On-Time
INV-000887,38,12679.293510194655,On-Time
INV-000888,35,16533.220858383167,Delayed
INV-000889,15,12018.76653497925,On-Time
INV-000890,25,3927.099217008514,On-Time
INV-000891,37,24222.93580241264,On-Time
INV-000892,28,29382.81877068396,On-Time
INV-000893,10,11259.846335774268,On-Time
INV-000894,39,65368.23469589522,On-Time
INV-000895,17,14241.560760175205,On-Time
INV-000896,39,11646.816678109204,Delayed
INV-000897,22,37290.8444391962,On-Time
INV-000898,26,4709.410453309714,On-Time
INV-000899,44,54539.420532116324,On-Time
INV-000900,25,14732.789141314317,On-Time
INV-000901,17,59236.078916425446,On-Time
INV-000902,13,79867.99799709962,On-Time
INV-000903,20,41779.1814227814,On-Time
INV-000904,25,9779.33443734278,Delayed
INV-000905,4,6305.441649927536,On-Time
INV-000906,10,5249.705908902656,On-Time
INV-000907,3,66364.04525615323,On-Time
INV-000908,41,19248.72084311649,On-Time
INV-000909,45,12097.791635548487,Delayed
INV-000910,18,19301.109271741523,On-Time
INV-000911,47,64901.188087277646,On-Time
INV-000912,36,47989.60890743694,On-Time
INV-000913,47,34149.6001300848,On-Time
INV-000914,22,41684.559249387916,On-Time
INV-000915,34,26375.01278445566,On-Time
INV-000916,47,29795.51200511591,On-Time
INV-000917,8,27474.820090970756,On-Time
INV-000918,40,22025.116811396398,Delayed
INV-000919,49,46787.61844825506,On-Time
INV-000920,44,31611.684889219767,On-Time
INV-000921,19,9129.671283043492,On-Time
INV-000922,42,37379.375927909285,On-Time
INV-000923,41,28204.789033177425,On-Time
INV-000924,37,40595.53925207674,On-Time
INV-000925,6,19846.701209488896,On-Time
INV-000926,26,49599.71237311929,On-Time
INV-000927,34,20714.546235071768,On-Time
INV-000928,45,45427.80704902325,On-Time
INV-000929,6,13954.097672066811,On-Time
INV-000930,37,14954.177121327033,On-Time
INV-000931,33,40217.29971516336,On-Time
INV-000932,22,15807.29160039147,On-Time
INV-000933,21,199942.0182499308,On-Time
INV-000934,6,38810.45650205266,On-Time
INV-000935,6,22582.34050330604,On-Time
INV-000936,48,50006.124992553036,On-Time
INV-000937,4,13620.340644817932,Delayed
INV-000938,30,55437.68184533699,On-Time
INV-000939,11,53918.839172986125,On-Time
INV-000940,30,77152.09850763253,On-Time
INV-000941,31,14174.366959422168,On-Time
INV-000942,24,6485.127425741339,On-Time
INV-000943,9,11966.248738002112,On-Time
INV-000944,3,16620.123248025044,On-Time
INV-000945,31,116682.47094336618,On-Time
INV-000946,40,197800.06546330554,On-Time
INV-000947,37,31090.646728196345,On-Time
INV-000948,36,22234.281933910996,On-Time
INV-000949,24,15523.21880597844,Delayed
INV-000950,31,50246.20748867266,On-Time
INV-000951,6,196532.16608649073,Delayed
INV-000952,2,131380.2265967741,Delayed
INV-000953,20,68732.4432911576,On-Time
INV-000954,28,67731.22178604912,On-Time
INV-000955,11,50630.522569617555,On-Time
INV-000956,4,21009.06634585108,On-Time
INV-000957,15,10545.471209068848,On-Time
INV-000958,6,21572.743259128823,On-Time
INV-000959,49,33601.95746466661,On-Time
INV-000960,30,5148.013037664673,On-Time
INV-000961,38,18902.49628001419,On-Time
INV-000962,2,9643.77246318657,On-Time
INV-000963,15,60708.63118364114,On-Time
INV-000964,11,12711.871477584795,On-Time
INV-000965,8,30583.63472538062,On-Time
INV-000966,26,10937.797245898199,On-Time
INV-000967,45,108847.08931352854,On-Time
INV-000968,44,4020.827730250834,On-Time
INV-000969,5,35448.647426930904,On-Time
INV-000970,6,6140.996666854434,On-Time
INV-000971,26,13235.625168056744,On-Time
INV-000972,4,27070.14404191483,On-Time
INV-000973,19,28434.458931909627,Delayed
INV-000974,20,27702.192511849855,On-Time
INV-000975,33,25635.90382291646,On-Time
INV-000976,20,11592.98830795711,Delayed
INV-000977,49,18693.790276343352,On-Time
INV-000978,12,22734.3895716218,On-Time
INV-000979,47,26778.655075590403,On-Time
INV-000980,1,20626.244054814244,On-Time
INV-000981,26,45687.9753577158,On-Time
INV-000982,14,24182.559491302123,On-Time
INV-000983,38,26938.8824888652,On-Time
INV-000984,37,15023.150420434344,On-Time
INV-000985,11,7689.092717238274,On-Time
INV-000986,36,25694.41496507156,On-Time
INV-000987,13,73677.00666593207,Delayed
INV-000988,43,34332.96432706141,On-Time
INV-000989,3,9725.494920746729,On-Time
INV-000990,33,49748.72060723632,On-Time
INV-000991,6,15754.525435268539,On-Time
INV-000992,50,45010.630783260785,On-Time
INV-000993,10,15232.767378132614,On-Time
INV-000994,5,31360.56339884528,On-Time
INV-000995,23,13114.878963202946,On-Time
INV-000996,10,13452.866749288512,On-Time
INV-000997,44,4599.646045583034,On-Time
INV-000998,2,36756.66391273034,On-Time
INV-000999,13,31893.886824737918,On-Time
INV-001000,40,33740.113372022024,On-Time
INV-001001,2,29008.105245194216,On-Time
INV-001002,20,10277.886933623753,On-Time
INV-001003,1,57866.809710541216,On-Time
INV-001004,37,59443.36562972664,On-Time
INV-001005,9,10014.231746063935,On-Time
INV-001006,17,37501.041741648965,On-Time
INV-001007,9,52838.2788565356,On-Time
INV-001008,11,13765.238261542336,Delayed
INV-001009,15,16382.42365513939,On-Time
INV-001010,24,37575.721206088434,On-Time
INV-001011,38,4864.261723995899,On-Time
INV-001012,35,7416.650198271236,On-Time
INV-001013,30,8186.362934994568,On-Time
INV-001014,31,3654.386972645863,On-Time
INV-001015,49,65182.07417766045,On-Time
INV-001016,5,3016.54732300455,On-Time
INV-001017,44,31042.442606827957,On-Time
INV-001018,50,49596.88928684294,On-Time
INV-001019,14,16422.441221023375,On-Time
INV-001020,11,11289.54522679141,Delayed
INV-001021,9,27801.422035778916,On-Time
INV-001022,34,22066.877345586374,On-Time
INV-001023,12,60084.3605230149,On-Time
INV-001024,35,1589.9834074631237,On-Time
INV-001025,35,8789.319092961778,On-Time
INV-001026,1,38621.98233566787,On-Time
INV-001027,40,23166.150053204707,On-Time
INV-001028,22,46724.977893151,On-Time
INV-001029,29,28624.548741398816,On-Time
INV-001030,8,19249.934493184544,On-Time
INV-001031,11,16280.307977370474,On-Time
INV-001032,41,225270.012190159,On-Time
INV-001033,37,102226.50566253219,Delayed
INV-001034,14,36152.63436485805,Delayed
INV-001035,30,23824.360662940606,On-Time
INV-001036,35,37727.04722973505,On-Time
INV-001037,21,50354.06943765734,On-Time
INV-001038,37,33484.12368759849,Delayed
INV-001039,5,10390.21603653051,Delayed
INV-001040,19,131204.27879465904,On-Time
INV-001041,14,28175.504022745423,On-Time
INV-001042,26,165037.83512587706,On-Time
INV-001043,4,26559.62506274822,On-Time
INV-001044,25,17228.95448693548,On-Time
INV-001045,45,87916.26655374208,On-Time
INV-001046,42,29767.931177990933,On-Time
INV-001047,25,25170.366135045737,On-Time
INV-001048,18,6631.828217125171,On-Time
INV-001049,40,42625.9203071291,On-Time
INV-001050,8,13449.397884067595,On-Time
INV-001051,39,14075.750751219315,Delayed
INV-001052,40,13486.590231755596,On-Time
INV-001053,14,34167.62491170009,On-Time
INV-001054,32,4743.94205593645,On-Time
INV-001055,38,17839.219537413323,Delayed
INV-001056,33,58704.93014373714,On-Time
INV-001057,23,6338.079798515386,On-Time
INV-001058,15,26183.349198315416,On-Time
INV-001059,33,11714.709808837064,On-Time
INV-001060,25,14710.354028931166,On-Time
INV-001061,17,115283.80772860217,Delayed
INV-001062,33,4228.111914378591,Delayed
INV-001063,47,47364.59739267388,On-Time
INV-001064,2,13657.877374953026,On-Time
INV-001065,14,12995.208802462252,On-Time
INV-001066,40,7247.686964110159,On-Time
INV-001067,40,46812.22366728628,On-Time
INV-001068,39,18189.419970235394,On-Time
INV-001069,6,16031.816952811356,On-Time
INV-001070,6,24583.65153394975,On-Time
INV-001071,3,18577.619346452546,On-Time
INV-001072,7,2978.908151497348,On-Time
INV-001073,8,13482.87737791166,On-Time
INV-001074,42,53929.93003218295,On-Time
INV-001075,15,4882.357790161779,On-Time
INV-001076,47,7406.121005179202,On-Time
INV-001077,29,14374.464382182796,Delayed
INV-001078,33,10661.310020122999,On-Time
INV-001079,30,21420.732016517337,On-Time
INV-001080,39,7382.910734621682,On-Time
INV-001081,27,14945.200286349893,On-Time
INV-001082,36,20994.28356377756,On-Time
INV-001083,29,42147.91163632814,On-Time
INV-001084,38,76480.37003976264,On-Time
INV-001085,33,16957.28554538723,On-Time
INV-001086,37,145518.75261573825,On-Time
INV-001087,27,18326.354133768604,On-Time
INV-001088,33,50456.91830316902,Delayed
INV-001089,4,151980.53535094927,On-Time
INV-001090,22,25318.950076767225,On-Time
INV-001091,2,5577.374240593552,On-Time
INV-001092,10,24122.585956173232,On-Time
INV-001093,5,11948.453225617126,On-Time
INV-001094,10,16740.194670325436,On-Time
INV-001095,33,160327.98182873815,On-Time
INV-001096,38,6484.931778324731,On-Time
INV-001097,13,29746.501942799452,On-Time
INV-001098,31,9157.044197013127,On-Time
INV-001099,47,16193.125167930622,On-Time
INV-001100,36,46390.14554693712,On-Time
INV-001101,45,30277.615117629946,On-Time
INV-001102,24,17587.922625945033,On-Time
INV-001103,15,11501.11969892262,On-Time
INV-001104,29,30214.52935542618,On-Time
INV-001105,8,121502.08682788255,On-Time
INV-001106,5,8943.193841895793,On-Time
INV-001107,29,148994.38288487797,On-Time
INV-001108,47,73093.69941611358,Delayed
INV-001109,4,86625.8342968045,On-Time
INV-001110,12,29984.395668219884,On-Time
INV-001111,45,71049.33511612027,On-Time
INV-001112,2,8031.838362589117,On-Time
INV-001113,27,11293.200434774042,On-Time
INV-001114,31,47373.288444920225,On-Time
INV-001115,36,29609.33775394128,On-Time
INV-001116,36,18989.106307874896,On-Time
INV-001117,26,1803.3315772845444,On-Time
INV-001118,43,14250.196170626967,On-Time
